X_REGRID,Y_REGRID,Z_REGRID
455520.29939393944,6782281.5587878795,1822.3777259394851
455615.42515151517,6782281.5587878795,1813.1788944678142
455710.5509090909,6782281.5587878795,1804.838613504956
455805.6766666667,6782281.5587878795,1790.2053896286025
455900.8024242424,6782281.5587878795,1769.1515153850414
455995.9281818182,6782281.5587878795,1800.2982243965344
456091.05393939395,6782281.5587878795,1819.8913857451832
456186.1796969697,6782281.5587878795,1801.0108679595903
456281.3054545455,6782281.5587878795,1778.910357836826
456376.4312121212,6782281.5587878795,1752.7606738151103
456471.556969697,6782281.5587878795,1738.3264052183142
456566.68272727274,6782281.5587878795,1725.927973320835
456661.8084848485,6782281.5587878795,1713.0510555772826
456756.93424242426,6782281.5587878795,1697.0217258663442
456852.06,6782281.5587878795,1676.801054234743
456947.1857575758,6782281.5587878795,1662.1198469308647
457042.3115151515,6782281.5587878795,1663.1497960528727
457137.4372727273,6782281.5587878795,1666.2137896069048
457232.56303030305,6782281.5587878795,1671.6501502066878
457327.6887878788,6782281.5587878795,1676.451752243936
457422.8145454546,6782281.5587878795,1684.220625656568
457517.9403030303,6782281.5587878795,1692.2856949028724
457613.0660606061,6782281.5587878795,1701.42361788497
457708.19181818183,6782281.5587878795,1711.688219599037
457803.31757575757,6782281.5587878795,1720.6445838197246
457898.44333333336,6782281.5587878795,1719.9744984000718
457993.5690909091,6782281.5587878795,1715.907234025166
450668.88575757574,6782389.510303031,2124.79
450764.01151515153,6782389.510303031,2113.2991825951754
450859.13727272727,6782389.510303031,2096.664085470082
450954.26303030306,6782389.510303031,2081.79
451049.3887878788,6782389.510303031,2039.6545811965689
451144.5145454545,6782389.510303031,2013.2738601398637
451239.6403030303,6782389.510303031,1993.205695415694
451334.76606060605,6782389.510303031,1975.1544133643997
451429.89181818184,6782389.510303031,1958.103131313124
451525.0175757576,6782389.510303031,1941.052623154626
451620.14333333337,6782389.510303031,1924.570916860886
451715.2690909091,6782389.510303031,1903.3971909337606
451810.39484848484,6782389.510303031,1885.365439005438
451905.5206060606,6782389.510303031,1877.6870071947328
452000.64636363636,6782389.510303031,1877.7580652202973
452095.77212121215,6782389.510303031,1875.78419425018
452190.8978787879,6782389.510303031,1872.79
452286.0236363636,6782389.510303031,1912.137865845304
452381.1493939394,6782389.510303031,1951.892674499464
452476.27515151515,6782389.510303031,1959.9030536131745
452571.40090909094,6782389.510303031,1952.7612139068117
452666.5266666667,6782389.510303031,1940.8950940171003
452761.65242424246,6782389.510303031,1925.5509168609399
452856.7781818182,6782389.510303031,1911.1981243857574
452951.90393939393,6782389.510303031,1899.211878787887
453047.0296969697,6782389.510303031,1885.9734141414338
453142.15545454546,6782389.510303031,1869.2213038671898
453237.28121212125,6782389.510303031,1854.9717125097
453332.406969697,6782389.510303031,1839.79
453427.5327272727,6782389.510303031,1825.79
453522.6584848485,6782389.510303031,1809.5387505827582
453617.78424242424,6782389.510303031,1795.9698570318455
453712.91000000003,6782389.510303031,1779.472464646477
453808.03575757577,6782389.510303031,1771.354236456868
453903.1615151515,6782389.510303031,1760.5124211343868
453998.2872727273,6782389.510303031,1753.964340810688
454093.413030303,6782389.510303031,1766.6442362366083
454188.5387878788,6782389.510303031,1775.3436749310833
454283.66454545455,6782389.510303031,1758.8760170940143
454378.79030303034,6782389.510303031,1746.2293240092981
454473.9160606061,6782389.510303031,1764.6659142313472
454569.0418181818,6782389.510303031,1775.6292820512858
454664.1675757576,6782389.510303031,1759.792146464657
454759.29333333333,6782389.510303031,1756.3700824210632
454854.4190909091,6782389.510303031,1805.0972795217367
454949.54484848486,6782389.510303031,1825.919506449165
455044.6706060606,6782389.510303031,1814.8810400932534
455139.7963636364,6782389.510303031,1808.6921651126695
455234.9221212121,6782389.510303031,1803.9638387723328
455330.0478787879,6782389.510303031,1808.4289878010773
455425.17363636364,6782389.510303031,1814.63445432368
455520.29939393944,6782389.510303031,1809.006775844577
455615.42515151517,6782389.510303031,1800.7133948231963
455710.5509090909,6782389.510303031,1784.784572859296
455805.6766666667,6782389.510303031,1792.3601445532177
455900.8024242424,6782389.510303031,1779.0179607542086
455995.9281818182,6782389.510303031,1755.5314452214266
456091.05393939395,6782389.510303031,1760.5872602816974
456186.1796969697,6782389.510303031,1744.604400771243
456281.3054545455,6782389.510303031,1721.8722120825819
456376.4312121212,6782389.510303031,1721.4292704389743
456471.556969697,6782389.510303031,1708.2122202329256
456566.68272727274,6782389.510303031,1724.8042250349627
456661.8084848485,6782389.510303031,1706.9077814334871
456756.93424242426,6782389.510303031,1695.744422655611
456852.06,6782389.510303031,1681.4277331002334
456947.1857575758,6782389.510303031,1667.0740819735659
457042.3115151515,6782389.510303031,1666.5709397106657
457137.4372727273,6782389.510303031,1668.6451634933946
457232.56303030305,6782389.510303031,1670.123
457327.6887878788,6782389.510303031,1671.457
457422.8145454546,6782389.510303031,1681.05532828283
457517.9403030303,6782389.510303031,1689.563569541583
457613.0660606061,6782389.510303031,1700.2788306138204
457708.19181818183,6782389.510303031,1708.0816006215955
457803.31757575757,6782389.510303031,1716.3523147496803
457898.44333333336,6782389.510303031,1715.968485236974
457993.5690909091,6782389.510303031,1717.7823581973357
458088.6948484849,6782389.510303031,1699.4228410057494
450668.88575757574,6782497.461818182,2124.002121212119
450764.01151515153,6782497.461818182,2108.271249417245
450859.13727272727,6782497.461818182,2091.3361811474774
450954.26303030306,6782497.461818182,2057.439687645672
451049.3887878788,6782497.461818182,2030.4395757575555
451144.5145454545,6782497.461818182,2009.185342987711
451239.6403030303,6782497.461818182,1987.2716037295995
451334.76606060605,6782497.461818182,1969.0510722610613
451429.89181818184,6782497.461818182,1953.709030303029
451525.0175757576,6782497.461818182,1936.7181212121234
451620.14333333337,6782497.461818182,1920.5171561771244
451715.2690909091,6782497.461818182,1900.194177156168
451810.39484848484,6782497.461818182,1882.9664250293586
451905.5206060606,6782497.461818182,1911.376004371226
452000.64636363636,6782497.461818182,1908.3424475524664
452095.77212121215,6782497.461818182,1905.3680885780482
452190.8978787879,6782497.461818182,1899.4333566434977
452286.0236363636,6782497.461818182,1902.1789210656011
452381.1493939394,6782497.461818182,1952.889816415446
452476.27515151515,6782497.461818182,1966.2321593514898
452571.40090909094,6782497.461818182,1955.484526806505
452666.5266666667,6782497.461818182,1943.0487412587554
452761.65242424246,6782497.461818182,1932.0399957842174
452856.7781818182,6782497.461818182,1917.447846153842
452951.90393939393,6782497.461818182,1903.013086247087
453047.0296969697,6782497.461818182,1890.351236096277
453142.15545454546,6782497.461818182,1876.4613286713452
453237.28121212125,6782497.461818182,1859.7025874125798
453332.406969697,6782497.461818182,1845.836157431018
453427.5327272727,6782497.461818182,1832.7972913752894
453522.6584848485,6782497.461818182,1814.7764615384554
453617.78424242424,6782497.461818182,1804.0065430012637
453712.91000000003,6782497.461818182,1782.7954265734304
453808.03575757577,6782497.461818182,1772.0742890442912
453903.1615151515,6782497.461818182,1757.7969460794006
453998.2872727273,6782497.461818182,1747.9805827505754
454093.413030303,6782497.461818182,1746.8009050156888
454188.5387878788,6782497.461818182,1755.586876269349
454283.66454545455,6782497.461818182,1753.2849028749
454378.79030303034,6782497.461818182,1749.5676363636585
454473.9160606061,6782497.461818182,1749.877910521221
454569.0418181818,6782497.461818182,1772.3103385443521
454664.1675757576,6782497.461818182,1764.5452466436718
454759.29333333333,6782497.461818182,1779.1651680770085
454854.4190909091,6782497.461818182,1798.1902110567785
454949.54484848486,6782497.461818182,1838.04945804196
455044.6706060606,6782497.461818182,1828.158298368296
455139.7963636364,6782497.461818182,1813.3514545454486
455234.9221212121,6782497.461818182,1800.79
455330.0478787879,6782497.461818182,1797.9251981352018
455425.17363636364,6782497.461818182,1784.79
455520.29939393944,6782497.461818182,1771.867533799519
455615.42515151517,6782497.461818182,1760.190748904427
455710.5509090909,6782497.461818182,1739.7430013053608
455805.6766666667,6782497.461818182,1730.08157172711
455900.8024242424,6782497.461818182,1727.2011890004692
455995.9281818182,6782497.461818182,1746.4990443970146
456091.05393939395,6782497.461818182,1734.06428446064
456186.1796969697,6782497.461818182,1708.0711389277408
456281.3054545455,6782497.461818182,1688.063776223776
456376.4312121212,6782497.461818182,1683.0435163318693
456471.556969697,6782497.461818182,1669.7926924009257
456566.68272727274,6782497.461818182,1670.3739025827504
456661.8084848485,6782497.461818182,1666.57770442473
456756.93424242426,6782497.461818182,1664.0056489323981
456852.06,6782497.461818182,1662.26300741259
456947.1857575758,6782497.461818182,1661.951795939369
457042.3115151515,6782497.461818182,1662.7055770209708
457137.4372727273,6782497.461818182,1664.220726783232
457232.56303030305,6782497.461818182,1666.154146027268
457327.6887878788,6782497.461818182,1668.133650265726
457422.8145454546,6782497.461818182,1673.9469674405798
457517.9403030303,6782497.461818182,1683.1954371764848
457613.0660606061,6782497.461818182,1694.715834498826
457708.19181818183,6782497.461818182,1704.214936130539
457803.31757575757,6782497.461818182,1713.3845388998063
457898.44333333336,6782497.461818182,1711.8269449510244
457993.5690909091,6782497.461818182,1709.5217398601749
458088.6948484849,6782497.461818182,1702.0062015848944
450668.88575757574,6782605.413333334,2123.6575213676274
450764.01151515153,6782605.413333334,2105.79
450859.13727272727,6782605.413333334,2072.118322322474
450954.26303030306,6782605.413333334,2045.7634327894898
451049.3887878788,6782605.413333334,2024.4717723787653
451144.5145454545,6782605.413333334,2004.1489743590282
451239.6403030303,6782605.413333334,1985.1338414919396
451334.76606060605,6782605.413333334,1967.3964518533649
451429.89181818184,6782605.413333334,1952.9523931624317
451525.0175757576,6782605.413333334,1934.1062393162533
451620.14333333337,6782605.413333334,1918.612991921561
451715.2690909091,6782605.413333334,1896.854102564133
451810.39484848484,6782605.413333334,1890.3619299765917
451905.5206060606,6782605.413333334,1915.9778975264976
452000.64636363636,6782605.413333334,1919.1147863247434
452095.77212121215,6782605.413333334,1912.6788888887959
452190.8978787879,6782605.413333334,1906.9486635822109
452286.0236363636,6782605.413333334,1902.858376068331
452381.1493939394,6782605.413333334,1921.4492487261286
452476.27515151515,6782605.413333334,1960.4234573134988
452571.40090909094,6782605.413333334,1952.2376954156919
452666.5266666667,6782605.413333334,1940.79
452761.65242424246,6782605.413333334,1927.3676721056643
452856.7781818182,6782605.413333334,1914.4837373736823
452951.90393939393,6782605.413333334,1904.79
453047.0296969697,6782605.413333334,1895.7697324496557
453142.15545454546,6782605.413333334,1882.7227738928655
453237.28121212125,6782605.413333334,1866.695982906065
453332.406969697,6782605.413333334,1850.7857264957872
453427.5327272727,6782605.413333334,1837.922478632628
453522.6584848485,6782605.413333334,1821.9944506605386
453617.78424242424,6782605.413333334,1805.3933939393792
453712.91000000003,6782605.413333334,1783.778854700796
453808.03575757577,6782605.413333334,1765.9267832167004
453903.1615151515,6782605.413333334,1754.6748864335393
453998.2872727273,6782605.413333334,1744.922478632464
454093.413030303,6782605.413333334,1733.5262942329362
454188.5387878788,6782605.413333334,1735.5617710201775
454283.66454545455,6782605.413333334,1737.024233368268
454378.79030303034,6782605.413333334,1736.9756188692509
454473.9160606061,6782605.413333334,1736.9096581196295
454569.0418181818,6782605.413333334,1740.9250210965452
454664.1675757576,6782605.413333334,1772.759153389063
454759.29333333333,6782605.413333334,1787.9409947866336
454854.4190909091,6782605.413333334,1815.1005256451292
454949.54484848486,6782605.413333334,1840.4804516807735
455044.6706060606,6782605.413333334,1832.986581196597
455139.7963636364,6782605.413333334,1818.9257824398405
455234.9221212121,6782605.413333334,1800.79
455330.0478787879,6782605.413333334,1796.465213675197
455425.17363636364,6782605.413333334,1784.79
455520.29939393944,6782605.413333334,1769.9657100647382
455615.42515151517,6782605.413333334,1755.478470623752
455710.5509090909,6782605.413333334,1738.6167484600564
455805.6766666667,6782605.413333334,1727.850273504397
455900.8024242424,6782605.413333334,1732.0978497937722
455995.9281818182,6782605.413333334,1745.1781895882054
456091.05393939395,6782605.413333334,1735.9191565050778
456186.1796969697,6782605.413333334,1716.0564949806005
456281.3054545455,6782605.413333334,1698.0166900171291
456376.4312121212,6782605.413333334,1678.0867801088107
456471.556969697,6782605.413333334,1667.208803418814
456566.68272727274,6782605.413333334,1664.9434327958056
456661.8084848485,6782605.413333334,1660.7894811157707
456756.93424242426,6782605.413333334,1657.5635053955125
456852.06,6782605.413333334,1655.2051263247859
456947.1857575758,6782605.413333334,1656.839299145298
457042.3115151515,6782605.413333334,1657.5866384273545
457137.4372727273,6782605.413333334,1657.8986030206702
457232.56303030305,6782605.413333334,1658.0197616814467
457327.6887878788,6782605.413333334,1660.8234823838363
457422.8145454546,6782605.413333334,1664.8463967769953
457517.9403030303,6782605.413333334,1671.1959852369637
457613.0660606061,6782605.413333334,1678.19437606832
457708.19181818183,6782605.413333334,1688.65987337988
457803.31757575757,6782605.413333334,1700.4913881242537
457898.44333333336,6782605.413333334,1701.0427309401146
457993.5690909091,6782605.413333334,1695.232454647904
458088.6948484849,6782605.413333334,1688.3727575757343
458183.8206060606,6782605.413333334,1683.0387061693712
450668.88575757574,6782713.364848485,2124.7183844106794
450764.01151515153,6782713.364848485,2094.0510404384254
450859.13727272727,6782713.364848485,2066.4843869463916
450954.26303030306,6782713.364848485,2045.183717107307
451049.3887878788,6782713.364848485,2028.720846930857
451144.5145454545,6782713.364848485,2012.740455322476
451239.6403030303,6782713.364848485,1992.3111631783236
451334.76606060605,6782713.364848485,1976.2365353535467
451429.89181818184,6782713.364848485,1958.8517715617852
451525.0175757576,6782713.364848485,1938.9883076923036
451620.14333333337,6782713.364848485,1923.0993954933856
451715.2690909091,6782713.364848485,1904.79
451810.39484848484,6782713.364848485,1900.6597458010247
451905.5206060606,6782713.364848485,1919.2860372960358
452000.64636363636,6782713.364848485,1914.492408702401
452095.77212121215,6782713.364848485,1908.8821462308558
452190.8978787879,6782713.364848485,1904.2117031857033
452286.0236363636,6782713.364848485,1899.151305361295
452381.1493939394,6782713.364848485,1914.5250792434551
452476.27515151515,6782713.364848485,1956.8040976247103
452571.40090909094,6782713.364848485,1950.1702517482415
452666.5266666667,6782713.364848485,1936.3630533441758
452761.65242424246,6782713.364848485,1925.2233053612817
452856.7781818182,6782713.364848485,1910.7282128981976
452951.90393939393,6782713.364848485,1904.79
453047.0296969697,6782713.364848485,1900.0420341880376
453142.15545454546,6782713.364848485,1890.4108236208328
453237.28121212125,6782713.364848485,1877.3197759063476
453332.406969697,6782713.364848485,1861.4520046620526
453427.5327272727,6782713.364848485,1845.1364864024977
453522.6584848485,6782713.364848485,1827.2406560714142
453617.78424242424,6782713.364848485,1808.4356658896925
453712.91000000003,6782713.364848485,1788.6795540015546
453808.03575757577,6782713.364848485,1771.09439213366
453903.1615151515,6782713.364848485,1758.2847973892888
453998.2872727273,6782713.364848485,1749.1294902874865
454093.413030303,6782713.364848485,1734.6347409153043
454188.5387878788,6782713.364848485,1728.79
454283.66454545455,6782713.364848485,1731.6818931633413
454378.79030303034,6782713.364848485,1733.9373063683247
454473.9160606061,6782713.364848485,1736.79
454569.0418181818,6782713.364848485,1748.7025328026398
454664.1675757576,6782713.364848485,1781.6406998860361
454759.29333333333,6782713.364848485,1790.822675707195
454854.4190909091,6782713.364848485,1813.0286880919925
454949.54484848486,6782713.364848485,1833.579432789397
455044.6706060606,6782713.364848485,1836.446565656577
455139.7963636364,6782713.364848485,1826.309520596767
455234.9221212121,6782713.364848485,1800.79
455330.0478787879,6782713.364848485,1793.5310586732353
455425.17363636364,6782713.364848485,1785.6118889614218
455520.29939393944,6782713.364848485,1773.0351717171798
455615.42515151517,6782713.364848485,1755.7126742181606
455710.5509090909,6782713.364848485,1736.96230738098
455805.6766666667,6782713.364848485,1748.7236389265195
455900.8024242424,6782713.364848485,1761.3991846776657
455995.9281818182,6782713.364848485,1745.9570551670652
456091.05393939395,6782713.364848485,1736.3365589881146
456186.1796969697,6782713.364848485,1718.9115991919216
456281.3054545455,6782713.364848485,1702.1029551279642
456376.4312121212,6782713.364848485,1680.5986162859008
456471.556969697,6782713.364848485,1668.79
456566.68272727274,6782713.364848485,1664.3204052704425
456661.8084848485,6782713.364848485,1659.7130805719378
456756.93424242426,6782713.364848485,1659.8411960217663
456852.06,6782713.364848485,1658.718518168491
456947.1857575758,6782713.364848485,1658.7761599130138
457042.3115151515,6782713.364848485,1664.0166102424441
457137.4372727273,6782713.364848485,1662.1002858275217
457232.56303030305,6782713.364848485,1660.9282567086257
457327.6887878788,6782713.364848485,1661.5109973209
457422.8145454546,6782713.364848485,1664.79
457517.9403030303,6782713.364848485,1666.7753923853656
457613.0660606061,6782713.364848485,1670.6933411033338
457708.19181818183,6782713.364848485,1676.492274287435
457803.31757575757,6782713.364848485,1684.9533398600474
457898.44333333336,6782713.364848485,1689.1995234063465
457993.5690909091,6782713.364848485,1689.4820539067152
458088.6948484849,6782713.364848485,1684.4305252478143
458183.8206060606,6782713.364848485,1677.8913063745297
450668.88575757574,6782821.316363636,2105.613802268453
450764.01151515153,6782821.316363636,2082.124881118889
450859.13727272727,6782821.316363636,2064.7502517482562
450954.26303030306,6782821.316363636,2050.0066060605936
451049.3887878788,6782821.316363636,2034.4333566433386
451144.5145454545,6782821.316363636,2019.5161724941759
451239.6403030303,6782821.316363636,2003.9513613053684
451334.76606060605,6782821.316363636,1986.0394172493684
451429.89181818184,6782821.316363636,1968.5452447552466
451525.0175757576,6782821.316363636,1949.3592587412618
451620.14333333337,6782821.316363636,1932.2620652679918
451715.2690909091,6782821.316363636,1912.839482517485
451810.39484848484,6782821.316363636,1907.1646910419086
451905.5206060606,6782821.316363636,1914.8934312354575
452000.64636363636,6782821.316363636,1910.1536363636321
452095.77212121215,6782821.316363636,1902.5487412587406
452190.8978787879,6782821.316363636,1897.6640139860374
452286.0236363636,6782821.316363636,1890.1897668997533
452381.1493939394,6782821.316363636,1906.2610864506737
452476.27515151515,6782821.316363636,1963.5491987256116
452571.40090909094,6782821.316363636,1955.79
452666.5266666667,6782821.316363636,1940.286013986015
452761.65242424246,6782821.316363636,1924.7900000000002
452856.7781818182,6782821.316363636,1912.8575646722402
452951.90393939393,6782821.316363636,1907.456107226102
453047.0296969697,6782821.316363636,1900.8478741258698
453142.15545454546,6782821.316363636,1896.79
453237.28121212125,6782821.316363636,1887.9380186480173
453332.406969697,6782821.316363636,1872.7049836829751
453427.5327272727,6782821.316363636,1854.6525418029125
453522.6584848485,6782821.316363636,1836.266969696954
453617.78424242424,6782821.316363636,1819.4299906759857
453712.91000000003,6782821.316363636,1798.9628795874812
453808.03575757577,6782821.316363636,1774.971827505827
453903.1615151515,6782821.316363636,1758.9239816783233
453998.2872727273,6782821.316363636,1746.6620452286438
454093.413030303,6782821.316363636,1737.7893508717957
454188.5387878788,6782821.316363636,1728.7554032634034
454283.66454545455,6782821.316363636,1728.4291016328477
454378.79030303034,6782821.316363636,1734.1527609820193
454473.9160606061,6782821.316363636,1745.3492710755934
454569.0418181818,6782821.316363636,1768.4473956466402
454664.1675757576,6782821.316363636,1792.055547785535
454759.29333333333,6782821.316363636,1794.442892561966
454854.4190909091,6782821.316363636,1806.6503083725695
454949.54484848486,6782821.316363636,1821.4810438401355
455044.6706060606,6782821.316363636,1834.4436248561567
455139.7963636364,6782821.316363636,1825.0130209790223
455234.9221212121,6782821.316363636,1811.5737136329076
455330.0478787879,6782821.316363636,1798.5249189997776
455425.17363636364,6782821.316363636,1789.3589696969675
455520.29939393944,6782821.316363636,1774.1116783216694
455615.42515151517,6782821.316363636,1760.971227972543
455710.5509090909,6782821.316363636,1750.840233120015
455805.6766666667,6782821.316363636,1762.3399621101216
455900.8024242424,6782821.316363636,1765.876526806527
455995.9281818182,6782821.316363636,1752.486317016316
456091.05393939395,6782821.316363636,1740.6953240093176
456186.1796969697,6782821.316363636,1717.5811948718042
456281.3054545455,6782821.316363636,1696.4868741631692
456376.4312121212,6782821.316363636,1684.1910659207063
456471.556969697,6782821.316363636,1667.798758634608
456566.68272727274,6782821.316363636,1665.394027617951
456661.8084848485,6782821.316363636,1664.3172261072148
456756.93424242426,6782821.316363636,1662.79
456852.06,6782821.316363636,1662.140441454543
456947.1857575758,6782821.316363636,1662.8275854079188
457042.3115151515,6782821.316363636,1668.6968758107714
457137.4372727273,6782821.316363636,1664.7734815850815
457232.56303030305,6782821.316363636,1661.7986710302912
457327.6887878788,6782821.316363636,1661.2908648605057
457422.8145454546,6782821.316363636,1666.1498461538429
457517.9403030303,6782821.316363636,1666.3239240093085
457613.0660606061,6782821.316363636,1668.79
457708.19181818183,6782821.316363636,1669.003447477855
457803.31757575757,6782821.316363636,1674.0200372587574
457898.44333333336,6782821.316363636,1679.0039529951018
457993.5690909091,6782821.316363636,1679.6000195151673
458088.6948484849,6782821.316363636,1677.270562258383
458183.8206060606,6782821.316363636,1673.6584755244637
458278.9463636364,6782821.316363636,1679.7502367604616
450668.88575757574,6782929.2678787885,2096.6360046620352
450764.01151515153,6782929.2678787885,2082.701108003147
450859.13727272727,6782929.2678787885,2065.9039318515543
450954.26303030306,6782929.2678787885,2051.170963480953
451049.3887878788,6782929.2678787885,2035.711510489513
451144.5145454545,6782929.2678787885,2021.2431412163942
451239.6403030303,6782929.2678787885,2007.0543030303033
451334.76606060605,6782929.2678787885,1991.699867909887
451429.89181818184,6782929.2678787885,1974.2637088064905
451525.0175757576,6782929.2678787885,1956.4844646464767
451620.14333333337,6782929.2678787885,1937.583852369848
451715.2690909091,6782929.2678787885,1920.2987980797286
451810.39484848484,6782929.2678787885,1912.794212534887
451905.5206060606,6782929.2678787885,1910.0405827505567
452000.64636363636,6782929.2678787885,1908.79
452095.77212121215,6782929.2678787885,1900.79
452190.8978787879,6782929.2678787885,1893.8482750582505
452286.0236363636,6782929.2678787885,1888.79
452381.1493939394,6782929.2678787885,1909.686342327877
452476.27515151515,6782929.2678787885,1960.6922119776293
452571.40090909094,6782929.2678787885,1954.5169743589565
452666.5266666667,6782929.2678787885,1940.0071934731698
452761.65242424246,6782929.2678787885,1924.8113457653285
452856.7781818182,6782929.2678787885,1916.1548018648152
452951.90393939393,6782929.2678787885,1908.2317249417563
453047.0296969697,6782929.2678787885,1901.023369203987
453142.15545454546,6782929.2678787885,1896.79
453237.28121212125,6782929.2678787885,1888.7480077700047
453332.406969697,6782929.2678787885,1873.0886566223558
453427.5327272727,6782929.2678787885,1859.501425019437
453522.6584848485,6782929.2678787885,1844.9126076146813
453617.78424242424,6782929.2678787885,1822.7293203586132
453712.91000000003,6782929.2678787885,1800.4132913752846
453808.03575757577,6782929.2678787885,1778.0181958042322
453903.1615151515,6782929.2678787885,1760.9324555670967
453998.2872727273,6782929.2678787885,1749.1661499611466
454093.413030303,6782929.2678787885,1733.4104910645942
454188.5387878788,6782929.2678787885,1729.072217171738
454283.66454545455,6782929.2678787885,1729.5464444461068
454378.79030303034,6782929.2678787885,1746.3950830069566
454473.9160606061,6782929.2678787885,1767.8760162307449
454569.0418181818,6782929.2678787885,1788.744848629482
454664.1675757576,6782929.2678787885,1796.272097902105
454759.29333333333,6782929.2678787885,1796.3688341923944
454854.4190909091,6782929.2678787885,1793.212048849012
454949.54484848486,6782929.2678787885,1807.9632171814987
455044.6706060606,6782929.2678787885,1831.950658029663
455139.7963636364,6782929.2678787885,1827.8842595182587
455234.9221212121,6782929.2678787885,1821.7535510888742
455330.0478787879,6782929.2678787885,1809.139827387923
455425.17363636364,6782929.2678787885,1796.570811188805
455520.29939393944,6782929.2678787885,1783.134988345047
455615.42515151517,6782929.2678787885,1769.7271919192103
455710.5509090909,6782929.2678787885,1771.10825740638
455805.6766666667,6782929.2678787885,1782.2058787375695
455900.8024242424,6782929.2678787885,1768.423961149955
455995.9281818182,6782929.2678787885,1757.572648854943
456091.05393939395,6782929.2678787885,1744.2650427350773
456186.1796969697,6782929.2678787885,1728.93805749805
456281.3054545455,6782929.2678787885,1699.7994550241413
456376.4312121212,6782929.2678787885,1684.4945780885807
456471.556969697,6782929.2678787885,1673.9515231970895
456566.68272727274,6782929.2678787885,1667.7043745143872
456661.8084848485,6782929.2678787885,1664.9603171966266
456756.93424242426,6782929.2678787885,1660.7149930069904
456852.06,6782929.2678787885,1661.9866010100723
456947.1857575758,6782929.2678787885,1664.6760349650226
457042.3115151515,6782929.2678787885,1666.6132709308326
457137.4372727273,6782929.2678787885,1666.9576884227167
457232.56303030305,6782929.2678787885,1662.2669383269567
457327.6887878788,6782929.2678787885,1665.9436975757408
457422.8145454546,6782929.2678787885,1665.5343667443249
457517.9403030303,6782929.2678787885,1666.242277151294
457613.0660606061,6782929.2678787885,1666.3080339518142
457708.19181818183,6782929.2678787885,1666.5204007458842
457803.31757575757,6782929.2678787885,1670.2206151574694
457898.44333333336,6782929.2678787885,1671.00518962548
457993.5690909091,6782929.2678787885,1670.4877322455031
458088.6948484849,6782929.2678787885,1669.9117425138966
458183.8206060606,6782929.2678787885,1666.6646797513438
458278.9463636364,6782929.2678787885,1669.4140249691914
450668.88575757574,6783037.21939394,2094.791945609947
450764.01151515153,6783037.21939394,2078.657014763005
450859.13727272727,6783037.21939394,2063.79
450954.26303030306,6783037.21939394,2048.6948174048152
451049.3887878788,6783037.21939394,2033.0476223346259
451144.5145454545,6783037.21939394,2019.1410800310773
451239.6403030303,6783037.21939394,2004.3835291375274
451334.76606060605,6783037.21939394,1988.427015748497
451429.89181818184,6783037.21939394,1970.5922533022476
451525.0175757576,6783037.21939394,1953.7565236985142
451620.14333333337,6783037.21939394,1937.5415421675734
451715.2690909091,6783037.21939394,1921.7970675990332
451810.39484848484,6783037.21939394,1913.1905632302378
451905.5206060606,6783037.21939394,1908.79
452000.64636363636,6783037.21939394,1905.4640481740435
452095.77212121215,6783037.21939394,1898.9670349650264
452190.8978787879,6783037.21939394,1892.79
452286.0236363636,6783037.21939394,1886.483731157737
452381.1493939394,6783037.21939394,1920.5059437326042
452476.27515151515,6783037.21939394,1973.6168628208611
452571.40090909094,6783037.21939394,1958.188750582759
452666.5266666667,6783037.21939394,1943.6907676767732
452761.65242424246,6783037.21939394,1933.270134475786
452856.7781818182,6783037.21939394,1921.8625656565746
452951.90393939393,6783037.21939394,1912.8778010878127
453047.0296969697,6783037.21939394,1904.6471919110184
453142.15545454546,6783037.21939394,1895.8608811188788
453237.28121212125,6783037.21939394,1881.5739937839812
453332.406969697,6783037.21939394,1869.169176379173
453427.5327272727,6783037.21939394,1861.0848359093632
453522.6584848485,6783037.21939394,1850.1932136752837
453617.78424242424,6783037.21939394,1835.035569541635
453712.91000000003,6783037.21939394,1811.221930721791
453808.03575757577,6783037.21939394,1784.4308391608697
453903.1615151515,6783037.21939394,1769.4656478570487
453998.2872727273,6783037.21939394,1751.5029829059738
454093.413030303,6783037.21939394,1744.1557871018126
454188.5387878788,6783037.21939394,1734.8600951919188
454283.66454545455,6783037.21939394,1738.3737612173936
454378.79030303034,6783037.21939394,1762.9998197712562
454473.9160606061,6783037.21939394,1787.6258783251037
454569.0418181818,6783037.21939394,1812.149794159143
454664.1675757576,6783037.21939394,1801.3308049728396
454759.29333333333,6783037.21939394,1810.670242110355
454854.4190909091,6783037.21939394,1796.3944691983017
454949.54484848486,6783037.21939394,1798.49812731294
455044.6706060606,6783037.21939394,1828.8117560217831
455139.7963636364,6783037.21939394,1828.914320124325
455234.9221212121,6783037.21939394,1826.1639934259235
455330.0478787879,6783037.21939394,1824.1858104117805
455425.17363636364,6783037.21939394,1804.79
455520.29939393944,6783037.21939394,1788.5696877517514
455615.42515151517,6783037.21939394,1774.0941914306438
455710.5509090909,6783037.21939394,1785.4576808297375
455805.6766666667,6783037.21939394,1784.2028543349213
455900.8024242424,6783037.21939394,1768.8653752913724
455995.9281818182,6783037.21939394,1757.5666122766092
456091.05393939395,6783037.21939394,1743.2191115282328
456186.1796969697,6783037.21939394,1724.7927972027478
456281.3054545455,6783037.21939394,1701.3898445999002
